# _tick,_time,train_seconds,step,mean_episode_return,mean_episode_step,total_loss,pg_loss,baseline_loss,entropy_loss,learner_queue_size
199,1640172144.1586268,485.5,524800,145.71522521972656,891.7398681640625,129.79823303222656,81.90526580810547,52.0489501953125,-4.155994415283203,0
200,1640172146.4759827,485.5,527360,1389.056640625,897.365234375,-480.1998291015625,-541.218994140625,65.05101013183594,-4.031851291656494,0
201,1640172148.6661792,490.5,529920,851.1644287109375,860.1383056640625,-131.9148712158203,-144.2100372314453,16.364925384521484,-4.069768905639648,0
202,1640172153.0056694,495.5,535040,909.1190185546875,929.0011596679688,-117.32303619384766,-129.72406005859375,16.629302978515625,-4.228280544281006,0
203,1640172155.3434541,495.5,537600,291.4558410644531,939.0593872070312,48.43098831176758,39.29901885986328,13.423494338989258,-4.291522026062012,2
204,1640172157.7326207,500.5,540160,553.3380126953125,934.8859252929688,-45.35142517089844,-53.19406509399414,12.080101013183594,-4.237459659576416,3
205,1640172164.2236876,505.5,547840,438.5356750488281,1218.8499755859375,141.93077087402344,129.71102905273438,16.543182373046875,-4.323439598083496,3
206,1640172166.0850937,505.5,550400,97.00665283203125,1271.7523193359375,-197.9442138671875,-210.8739013671875,17.258893966674805,-4.329207420349121,0
207,1640172168.2222695,510.5,552960,371.2477111816406,1219.177734375,131.03228759765625,117.59695434570312,17.85980987548828,-4.424464225769043,0
208,1640172170.8546867,510.5,555520,23.839000701904297,1336.6116943359375,70.98807525634766,42.6700439453125,32.632328033447266,-4.314294338226318,3
209,1640172172.8402762,515.5,558080,600.465087890625,1323.0770263671875,36.5318489074707,29.745670318603516,11.082374572753906,-4.296197414398193,0
210,1640172174.8841765,515.5,560640,166.6181182861328,1323.9066162109375,280.146728515625,250.00244140625,34.46575927734375,-4.32146692276001,2
211,1640172177.0655355,515.5,563200,87.06866455078125,1399.4593505859375,-32.09980392456055,-48.179664611816406,20.490943908691406,-4.4110822677612305,1
212,1640172179.3722806,520.5,565760,907.576171875,1353.927734375,240.64242553710938,219.31332397460938,25.776508331298828,-4.4474005699157715,5
213,1640172181.7079039,520.5,568320,329.77862548828125,1528.978515625,190.30401611328125,162.01527404785156,32.640663146972656,-4.351922512054443,3
214,1640172183.7908103,525.5,570880,426.1425476074219,1462.3895263671875,-323.0736083984375,-361.42694091796875,42.62134552001953,-4.268001556396484,0
215,1640172185.8397884,525.5,573440,266.69158935546875,1331.3785400390625,-183.50872802734375,-206.6329345703125,27.46463966369629,-4.340434551239014,1
216,1640172187.957927,530.5,576000,732.57275390625,1331.6285400390625,252.0735321044922,224.30697631835938,31.980419158935547,-4.213852405548096,0
217,1640172190.3906949,530.5,578560,164.69366455078125,1325.2496337890625,-168.93951416015625,-185.02224731445312,20.227712631225586,-4.1449737548828125,3
218,1640172192.6772683,535.5,581120,255.47312927246094,1289.04296875,246.79161071777344,224.41366577148438,26.53436279296875,-4.156420707702637,1
219,1640172194.7445855,535.5,583680,920.7423095703125,1211.283203125,-141.0672607421875,-160.76881408691406,23.81188201904297,-4.110323429107666,4
220,1640172196.8755128,535.5,586240,1264.012939453125,1128.525390625,14.028943061828613,4.82887601852417,13.369131088256836,-4.169064521789551,1
221,1640172199.0577083,540.5,588800,1550.74560546875,1279.805908203125,282.0849609375,265.7757263183594,20.511281967163086,-4.202043056488037,1
222,1640172201.2979012,540.5,591360,2080.220947265625,1090.856689453125,86.81732177734375,65.62035369873047,25.369949340820312,-4.172983646392822,1
223,1640172203.3964307,545.5,593920,713.7241821289062,1167.9793701171875,-205.88360595703125,-219.67662048339844,18.097679138183594,-4.304654598236084,1
224,1640172205.6041095,545.5,596480,252.29934692382812,1236.030517578125,162.87677001953125,150.34744262695312,16.8762149810791,-4.346899509429932,0
225,1640172207.7256098,550.5,599040,681.5681762695312,1197.2308349609375,-224.67576599121094,-242.61474609375,22.071121215820312,-4.132141590118408,2
226,1640172210.125729,550.5,601600,397.977783203125,1149.2652587890625,146.1439208984375,138.55902099609375,11.877309799194336,-4.292396545410156,3
227,1640172214.4059165,555.5,606720,254.24612426757812,1277.6015625,73.11963653564453,51.010337829589844,26.48094940185547,-4.371651649475098,0
228,1640172216.6076493,555.5,609280,33.57250213623047,1494.0296630859375,-164.9119873046875,-177.87417602539062,17.14788818359375,-4.185701370239258,1
229,1640172218.8849046,560.5,611840,606.7350463867188,1291.2008056640625,211.3467254638672,198.8247833251953,17.02988624572754,-4.507954120635986,1
230,1640172221.4320242,560.5,614400,759.9410400390625,1392.94921875,-333.7569580078125,-347.8773193359375,18.60155487060547,-4.481202125549316,4
231,1640172223.4060023,565.5,616960,115.37308502197266,1249.061767578125,99.73311614990234,77.37604522705078,26.7987117767334,-4.441642761230469,0
232,1640172225.7357247,565.5,619520,307.39117431640625,1404.2191162109375,-33.84942626953125,-52.907958984375,23.398399353027344,-4.339868545532227,1
233,1640172228.0641997,570.5,622080,46.884666442871094,1232.189453125,110.74687194824219,98.21025848388672,17.155454635620117,-4.618845462799072,1
234,1640172230.382468,570.5,624640,584.6776123046875,1290.3316650390625,73.05261993408203,57.78032684326172,19.843624114990234,-4.5713300704956055,3
235,1640172232.5499134,570.5,627200,1472.1329345703125,1441.3031005859375,204.1318817138672,175.62429809570312,33.161529541015625,-4.6539387702941895,2
236,1640172234.510846,575.5,629760,480.14178466796875,1345.236328125,-49.493431091308594,-92.40641784667969,47.502052307128906,-4.589067459106445,2
237,1640172236.9867954,575.5,632320,994.6886596679688,1177.7996826171875,-255.13194274902344,-284.23284912109375,33.54436111450195,-4.4434494972229,1
238,1640172241.143354,580.5,637440,222.01632690429688,1500.784423828125,27.68952751159668,14.351068496704102,17.929035186767578,-4.590578556060791,3
239,1640172243.3869822,585.5,640000,1792.0736083984375,1491.884765625,-5.110171318054199,-17.48430824279785,16.831043243408203,-4.456906318664551,1
240,1640172245.4205596,585.5,642560,101.89848327636719,1120.546875,-32.689632415771484,-41.360626220703125,13.167129516601562,-4.49613618850708,2
241,1640172247.6806617,585.5,645120,1234.673095703125,1322.2073974609375,192.24769592285156,160.96673583984375,35.81721496582031,-4.536253929138184,1
242,1640172249.9483337,590.6,647680,80.74702453613281,1349.620361328125,-281.6944580078125,-296.08941650390625,18.94774627685547,-4.5528059005737305,5
243,1640172252.2239726,590.6,650240,64.8489990234375,1272.1160888671875,173.4611053466797,154.61199951171875,23.430355072021484,-4.5812602043151855,4
244,1640172254.6036415,595.6,652800,176.71282958984375,1407.151611328125,-92.73442077636719,-104.85975646972656,16.37343978881836,-4.248111248016357,3
245,1640172257.0353715,595.6,655360,1714.56396484375,1237.348876953125,175.74403381347656,130.84649658203125,49.239036560058594,-4.3415069580078125,2
246,1640172259.212409,600.6,657920,670.133056640625,1276.0125732421875,-37.94436264038086,-55.84946060180664,22.22128677368164,-4.316187858581543,2
247,1640172261.4762924,600.6,660480,1479.1595458984375,1297.9371337890625,226.59585571289062,209.2868194580078,21.63579750061035,-4.3267598152160645,1
248,1640172263.452504,605.6,663040,746.6240234375,1205.107421875,-214.3758087158203,-233.57791137695312,23.529190063476562,-4.327088356018066,2
249,1640172265.5370932,605.6,665600,84.6993408203125,1341.6414794921875,12.466682434082031,0.922518253326416,15.959070205688477,-4.414905548095703,2
250,1640172268.0268214,610.6,668160,965.1696166992188,1268.6988525390625,301.8702697753906,265.4487609863281,40.778343200683594,-4.3568291664123535,1
251,1640172270.388319,610.6,670720,770.5330810546875,953.9793090820312,-22.47704315185547,-44.865928649902344,26.844064712524414,-4.455178737640381,1
252,1640172272.713455,610.6,673280,652.3826904296875,972.0476684570312,-143.62916564941406,-154.907958984375,15.710005760192871,-4.431210041046143,1
253,1640172274.9926326,615.6,675840,70.3666000366211,949.4773559570312,131.54254150390625,120.9747314453125,15.100406646728516,-4.532597064971924,2
254,1640172277.2620335,615.6,678400,29.45600128173828,1042.25,124.04688262939453,111.60061645507812,16.77660369873047,-4.330348491668701,1
255,1640172279.6267927,620.6,680960,995.49267578125,1048.0257568359375,-109.5013427734375,-149.20046997070312,43.922550201416016,-4.223419189453125,2
256,1640172282.1752107,620.6,683520,1058.4951171875,1086.5750732421875,22.3709716796875,1.188337802886963,25.595550537109375,-4.412917137145996,3
257,1640172284.420416,625.6,686080,314.77935791015625,947.466796875,-213.99441528320312,-232.99949645996094,23.402774810791016,-4.397692680358887,2
258,1640172286.675487,625.6,688640,31.608997344970703,800.8461303710938,189.9566192626953,178.34278869628906,16.070337295532227,-4.456505298614502,2
259,1640172289.118347,630.6,691200,1783.5657958984375,1024.7039794921875,-97.40211486816406,-107.57365417480469,14.522294044494629,-4.350749969482422,3
260,1640172291.2146435,630.6,693760,387.09539794921875,894.4722900390625,32.71365737915039,20.412931442260742,16.545955657958984,-4.245227336883545,0
261,1640172293.5048149,635.6,696320,384.305908203125,984.1961059570312,46.21781539916992,31.476287841796875,18.84166717529297,-4.100138187408447,2
262,1640172295.92066,635.6,698880,1399.781982421875,928.7550659179688,-304.1393737792969,-351.85284423828125,51.74665451049805,-4.033168315887451,2
263,1640172298.3060665,640.6,701440,265.8392639160156,955.67578125,38.506858825683594,18.669658660888672,23.90582275390625,-4.068623065948486,1
264,1640172300.425413,640.6,704000,422.2333984375,1092.1796875,-324.4864196777344,-345.4918212890625,24.908924102783203,-3.903520107269287,2
265,1640172302.704916,640.6,706560,951.3029174804688,1007.2570190429688,99.93486785888672,79.84642791748047,24.226715087890625,-4.138272285461426,0
266,1640172304.6501544,645.6,709120,182.0514373779297,980.9812622070312,-96.47742462158203,-108.58556365966797,16.408519744873047,-4.300379753112793,2
267,1640172306.7758696,645.6,711680,704.6669311523438,992.54296875,126.44302368164062,116.26918029785156,14.34134578704834,-4.16749906539917,1
268,1640172308.8358226,650.6,714240,681.3980102539062,1019.037109375,-97.22718048095703,-113.97762298583984,21.062318801879883,-4.311873435974121,0
269,1640172311.2287083,650.6,716800,90.45667266845703,1136.4031982421875,162.39833068847656,142.17893981933594,24.56623077392578,-4.346843242645264,0
270,1640172313.640469,655.6,719360,357.6031799316406,1072.2952880859375,218.80226135253906,179.70663452148438,43.267295837402344,-4.171670913696289,1
271,1640172316.2601252,655.6,721920,426.8465881347656,1107.205078125,-14.695991516113281,-54.67436599731445,44.17839050292969,-4.200016498565674,2
272,1640172318.6630914,660.6,724480,878.2140502929688,1119.5863037109375,-149.4067840576172,-170.60205078125,25.321441650390625,-4.126171112060547,5
273,1640172320.6686835,660.6,727040,1425.6898193359375,1125.1304931640625,-14.130182266235352,-25.666379928588867,15.740787506103516,-4.20458984375,2
274,1640172325.6406877,665.6,732160,567.1248168945312,1007.1918334960938,-99.15327453613281,-118.40231323242188,23.30128288269043,-4.052249908447266,1
275,1640172328.1605015,670.6,734720,580.2405395507812,991.62109375,71.24674987792969,51.406944274902344,23.987415313720703,-4.14761209487915,3
276,1640172330.1696448,670.6,737280,665.6361083984375,1038.0472412109375,92.66195678710938,78.03007507324219,18.52931022644043,-3.8974342346191406,1
277,1640172334.8405564,675.6,742400,465.731689453125,890.2980346679688,-109.00920104980469,-128.3899688720703,23.4534969329834,-4.072727203369141,1
278,1640172337.0694375,675.6,744960,175.0205535888672,996.2094116210938,0.9337959289550781,-28.536733627319336,33.78083038330078,-4.310300827026367,0
279,1640172339.4366603,680.7,747520,884.1740112304688,973.3046875,162.58084106445312,127.91056060791016,38.86671447753906,-4.196439743041992,2
280,1640172341.6766849,680.7,750080,308.87713623046875,934.5726928710938,-29.80672836303711,-53.05057907104492,27.43802261352539,-4.1941728591918945,1
281,1640172344.1562335,685.7,752640,126.44462585449219,988.97265625,159.2097625732422,144.28224182128906,19.21363639831543,-4.286116123199463,1
282,1640172346.8455436,685.7,755200,467.602294921875,1095.2503662109375,93.3337631225586,70.35322570800781,26.936405181884766,-3.9558663368225098,1
283,1640172349.2838438,690.7,757760,682.1613159179688,1080.91796875,-7.236609935760498,-26.398818969726562,23.219715118408203,-4.057506084442139,3
284,1640172353.682326,695.7,762880,1034.888916015625,848.7094116210938,-188.57872009277344,-199.5151824951172,15.331071853637695,-4.3946146965026855,1
285,1640172355.9192803,695.7,765440,1988.20068359375,860.5050659179688,-9.186518669128418,-18.11579132080078,13.387028694152832,-4.457756042480469,2
286,1640172358.2014503,700.7,768000,373.30609130859375,850.3070678710938,137.67977905273438,126.46700286865234,15.52067756652832,-4.3079142570495605,0
287,1640172360.7732668,700.7,770560,265.7568054199219,905.2945556640625,74.02375793457031,57.78998565673828,20.42593002319336,-4.19215726852417,2
288,1640172363.0155587,705.7,773120,447.65960693359375,903.3453369140625,346.4167785644531,300.72576904296875,49.934410095214844,-4.243399143218994,4
289,1640172365.0561619,705.7,775680,484.7212829589844,876.431640625,-200.34788513183594,-214.3853759765625,18.235416412353516,-4.1979193687438965,1
290,1640172367.6527483,705.7,778240,1087.121826171875,926.1824340820312,194.6267547607422,178.54412841796875,20.259601593017578,-4.176968097686768,3
291,1640172369.4744265,710.7,780800,615.6792602539062,858.35546875,-125.74434661865234,-142.79788208007812,21.127220153808594,-4.073683738708496,1
292,1640172371.8347437,710.7,783360,510.34716796875,890.01953125,-95.72352600097656,-111.27120208740234,19.78429412841797,-4.236618518829346,0
293,1640172374.034736,715.7,785920,624.23583984375,913.2765502929688,70.4310302734375,63.84584426879883,10.783931732177734,-4.1987481117248535,3
294,1640172376.4772754,715.7,788480,326.74969482421875,1070.833251953125,33.870426177978516,20.1890926361084,17.60922622680664,-3.927891254425049,3
295,1640172378.931838,720.7,791040,229.52923583984375,907.421875,-218.98486328125,-238.0511474609375,23.17076873779297,-4.104493141174316,3
296,1640172381.165526,720.7,793600,1534.1484375,775.3359375,228.535400390625,218.39134216308594,14.372148513793945,-4.228087425231934,1
297,1640172385.4862106,725.7,798720,456.2694396972656,1094.6546630859375,203.1979217529297,178.644775390625,28.6715030670166,-4.118360996246338,2
298,1640172387.5744617,725.7,801280,2351.615966796875,1023.2308959960938,-77.49382781982422,-101.14787292480469,27.643199920654297,-3.9891560077667236,2
299,1640172389.8084779,730.7,803840,465.3730163574219,906.4515991210938,1.9370980262756348,-11.530994415283203,17.66808319091797,-4.199990749359131,1
300,1640172392.08089,730.7,806400,656.2064819335938,1034.055908203125,197.203369140625,188.8005828857422,12.547664642333984,-4.1448774337768555,1
301,1640172394.461631,735.7,808960,416.853515625,1113.688720703125,-59.08023452758789,-82.47457122802734,27.572084426879883,-4.177744388580322,1
302,1640172396.7285476,735.7,811520,131.25347900390625,994.73046875,-39.78559875488281,-48.901519775390625,13.155216217041016,-4.039294242858887,1
303,1640172400.9572835,740.7,816640,502.23175048828125,1109.859375,1.6022725105285645,-20.372291564941406,25.954570770263672,-3.980006694793701,1
